Accession	STZ_3_G	STZ_4_G	STZ_6_G	STZ_9_G	STZ_10_G	STZ_12_G	STZ_27_G	STZ_15_G	STZ_20_G	STZ_24_G	STZ_30_G	STZ_32_G
Q8VCL4	16.605448787965	15.2750847034934	17.4536510688317	16.9594364716176	16.8380624732134	17.2223789088642	16.712418687976	17.6139095500786	14.269658671841	14.6758479183946	16.2013335620336	17.2042607062755
F7DCH5	16.5957138832202	17.2143331424309	14.4938841286245	17.5566291531597	14.2798366012605	13.3603995659269	15.6615391816691	17.6664099678907	13.8746995950929	15.2420106178109	16.3549673074738	14.1276002317454
Q9D8N1	14.6386664144754	14.3865923019585	14.2502098366285	15.2872887489663	13.1959484841971	14.6117674143755	14.584338355712	14.1060490126331	16.6334989874382	12.9233925549015	14.6040817008262	15.2109971479576
Q3TN84	17.5194217107391	16.7037460710285	16.71304999035	16.4769854897436	17.3550394716389	16.9741145222807	16.9363691403727	17.7537002780326	15.9769337484564	18.034027427434	16.0421378959349	17.041019695441
Q91X23	19.58164767462	19.71567006429	16.2058481766169	18.5851134196928	13.4856958864928	17.2468725498023	17.9049969711785	15.3152739010528	18.0126640914652	15.5102642916107	17.3946944130609	15.0893178666993
P07758	22.2587016315051	20.0364019875531	15.9113176375765	20.6046768565305	16.9187860181255	17.8980328883247	20.0081086699366	20.0443935641647	18.9521097653524	20.4913352774429	20.2746322543915	21.3681284318614
G3UZX6	16.3256789994277	16.6144071268817	15.9963282305867	16.365210864517	16.3773671477362	15.0444650103052	15.522273842582	16.0621757614327	16.0379515622169	17.136293927991	15.6760029323173	15.7024773324418
Q9DCB1	14.7404187392084	15.6371593369524	15.0627222519218	17.2182840305209	15.6594298869305	15.7017629983303	16.3307520997411	17.4895696522053	15.3677644565465	17.0882255333714	16.4047926132261	16.1674155933081
Q3T9R3	15.4415400820664	16.663372606529	15.06626287434	17.5885518374707	15.269793211482	14.1509206247412	15.277014344022	17.3549874353169	14.1775513321384	13.3505435928952	15.8772507681446	14.7726020407436
Q3TDX7	15.159118961795	15.561161359346	14.3416137818693	14.4882322102157	13.3118272719996	15.997831035712	16.2570776673108	12.4943227006211	16.5867431087051	13.8786433314666	15.0816780398809	15.0583238958684
D3Z5Y0	14.3519939176506	15.7768767679559	13.5082507571949	13.7270650747915	15.9397370768383	14.0858657935328	14.9356695614396	14.2950924718103	14.2981325773193	14.3763084599924	13.2550776933524	14.8988455899131
Q62479	13.3514488811516	12.9579215487667	12.6371459098302	12.8749876368548	13.1859244963393	13.0044089285762	12.5706612154052	13.508675879739	14.3049207711683	14.4320665859585	13.7347324776521	15.0341245174201
B2RWQ7	12.040404605178	13.4083014934625	17.1522750322248	15.6942333915128	15.2807454634311	15.9494976374564	15.91329711675	17.212763941861	17.4239815472575	15.0895454846063	15.6825837046302	16.6186133850969
Q14AN8	17.2560391604174	17.9738976587144	16.4685523679956	16.8178049678282	15.4330855127516	16.2077057891236	16.4133430414721	14.1896307760102	16.432887177842	16.5654029888606	17.8920967437391	16.4281852517158
Q9Z1B3	16.6016115998516	15.6132768528161	16.1384775982349	15.7474725712482	17.083055436408	16.2311984378956	15.2102966885677	16.633053822956	14.8264444884364	17.2416142955854	15.3565825761703	15.9474546048393
D3YY49	13.1029452780739	14.8865568074378	15.2734351651831	15.6385192517985	14.9072719888499	14.6314800843117	14.4555154259425	13.5327424864779	14.5835871066333	14.5709766165221	14.8394120268412	14.8636339247779
Q9DB20	14.422359629919	14.5726503000883	15.1138622262453	14.8443612784941	14.9342211060113	15.1107788136393	15.5794028492646	13.4989731642335	13.8754641995484	15.3454733600071	15.1964207042987	14.9791808518302
Q3TI47	13.6889601080631	13.9647508108374	12.9912177110263	13.1611563004631	14.6768675214109	13.2949789883678	14.5562068300958	14.1817825955979	14.3496421282113	15.2545858442	14.3369782740065	13.8665218622251
Q62491	15.0046282140853	14.8961214380013	17.3242758241575	15.6984007652316	17.9227612990499	16.5793304726776	16.399482043925	16.322026903566	16.0097257389875	17.9944971704239	16.6650283722676	16.546866470984
P27773	16.2429526480204	17.4161135041144	14.5964564437511	15.2384232673071	16.1020513053442	14.217756105065	14.9151497387505	15.4052464105973	14.5064178356833	15.5887684185288	14.6097676574967	13.7571968376499
D3Z6F5	16.7079385126492	15.7960140466989	15.8510060189159	15.1951928253189	16.5828987056571	15.9173175208566	14.239179724688	14.1124288934223	13.3931275979182	15.8156193541212	15.2210453483516	14.3482165776411
Q8CAQ8-5	13.5264556683867	13.1014721993291	13.4900625080854	13.7902754254053	14.3006151647986	13.804975491678	13.1695147759253	14.6991064508646	12.8747097834594	14.5143493058481	13.3800073370061	13.8130358930548
Q544K3	12.8486535449146	12.1064602232642	16.7234684304675	15.3288444246891	10.7198811098671	17.133992258422	15.0955848298042	15.2226492290745	13.672591676164	13.1049060793816	16.9118496276436	14.8185850579714
Q53YX2	14.7247548194816	14.5991151638407	14.2315645502367	14.1177674684133	12.4837317543885	13.6715158195532	14.1162055815061	13.0267913318165	14.2177857972736	14.0728960631909	15.0887520902568	16.4075368436146
Q3V1D2	14.0560678119968	14.9415620563066	14.2596140329505	13.9677190181203	15.3051427064363	14.0779323361448	14.136140461214	14.4377182288151	12.4638885959024	14.5684299684736	13.5430587438323	14.5223546523112
Q8BHC0	14.2587995794294	13.9385795120165	12.8274324579918	12.4455962928599	11.7182453160066	13.5352186090892	15.4305456341105	11.4477342735361	14.4612195822645	14.2363593434701	12.9214306076205	13.553370533344
Q3TX45	15.6439867151472	16.3528388533849	14.7588267480534	16.2499875976803	15.1397072319218	15.3996516472837	15.8089707853833	14.578002650309	13.8082147420735	14.4096589286966	15.6142657205076	14.811844288696
Q0VEE0	11.4940312600022	13.1391315386611	13.8564904743585	13.5697235816088	12.964474804524	13.8201190833581	12.1243050259875	12.1755069234968	14.4754482879905	14.0228748032225	13.379003233269	6.92718797305137
Q64277	15.490218363121	13.9717192940415	12.8452589694926	14.1580472328818	12.7399132851382	15.5707007306769	10.5236109167197	13.9721271965199	15.8877442529336	12.4815952938343	15.4009155047104	16.2044543957187
A2A5Y6	19.9059876630711	16.1573520821015	15.4238193483531	14.0507256984055	16.1615221202352	14.3565742981496	14.6074613643594	19.760191337486	15.7459423089979	15.6938760788403	15.2674797401033	17.5643247550654
P08101	14.744521455525	13.2517545950306	12.7912606298411	12.9683525858429	13.4819450527533	12.6513130629093	13.9437372651835	13.7051247715544	13.8075696432536	13.1850780363957	12.5626762723899	15.0051488048865
D3Z2V4	11.7808993324391	12.8698055262533	12.8700393946918	13.0518835044612	11.7735270679247	12.1344014980903	12.6647438437815	12.1099656548431	13.5588842848178	15.2752123649067	12.9829885197507	12.1977026235953
Q7M091	15.6921862152092	12.2757263729949	12.8584638988474	12.8149618998866	13.6493141539264	14.2121309287574	13.1462255565763	16.8115355655711	13.9611974695198	14.6499838314805	13.8292883826059	15.2511231996669
Q3TXQ4	15.8969343499104	11.4484480182605	16.410141975044	13.4015949389104	15.1169849626997	16.6230633564708	10.4439442793924	12.8365121975465	13.0048950377047	12.7752775857953	12.6449795983251	7.95144204691534
Q3TDT8	12.1707154341858	11.0382018249536	12.3984326861103	11.8746178664274	13.316598196478	12.2932806489896	8.59781573260759	14.6193319891014	15.1631668273991	12.0857401806538	13.0056664784021	12.886043173433
B2RUP2	11.6286246882178	10.7840181611664	12.6484152047096	12.7216660530343	13.3036987040608	13.1352751004743	13.5816539884755	13.6144633573525	8.75208295148746	11.8342782122562	12.6350159295092	11.3273600946258
E9PWW2	12.8243806178107	6.99501629034361	15.2935893213868	12.2209974837571	15.0695067738691	14.8183214307415	8.50119088894542	12.5507247705776	14.3978691765985	11.3846062365033	14.9788615257086	9.29903954267292
Q8BG37	15.9094995452196	13.651127568064	15.2648091156716	14.96582203153	15.9543588817156	15.3568320705835	8.37419680579163	12.7301761199545	13.9968213169051	11.7909283816566	14.8501454932883	12.0788870171467
P70426	NA	12.9071845945543	10.8187269391988	10.0000973220959	13.5933850953958	11.2084204938208	9.01416924461946	10.3259805727184	3.20264457259504	12.0631745912202	10.0016231231669	9.01461509111186
Q9DBP5	11.5113295092567	10.67461731591	11.9503937862997	11.2197824912234	12.7632647285111	12.2471273361136	12.0962214862458	12.1214205278086	14.9717304733128	12.0362811422922	12.6981721618335	10.9665792651511
Q3TW77	14.42354205325	14.7245850191937	13.8295056083582	14.7086724632438	13.5780857365201	15.22569747727	15.1576124958642	13.6081685970647	15.0260212873128	15.2526620685104	15.3317165055303	15.3170275509651
Q792Z1	18.0372228004716	16.6541100790859	19.4745222795363	16.196828855415	19.8139375425402	18.9379627176164	17.2780532545907	14.0905303681439	14.9407063739273	16.8838384829816	17.5016924862621	16.6443990811386
Q9CPY9	14.6010932463819	16.2153490391599	17.4142716957726	16.9205577665087	15.518404069813	16.6699063051936	16.0696735147987	14.9721678220379	16.1939467005114	15.0063063047975	16.691692907065	17.2616321978453
Q9CW04	18.644818320528	16.5840251018109	18.7658223402452	16.4961177957815	18.9778830695965	18.0005986793423	NA	10.4490979424035	11.9322673825939	14.2232148986206	16.358476423033	14.4918188047344
Q3TV94	21.3316151549732	20.574141824691	22.6688469964436	21.4382574266519	22.273612775093	22.4633566156677	17.3313627572364	19.9147575228437	20.6235400237503	18.2440871946655	21.1804774231469	20.2522918870558
M0QWP1	15.5509640609763	13.7612655302657	14.5528050444562	14.6363803751198	13.9011348976033	15.4946105726282	15.0642984103742	15.0918730236859	17.2536029994501	14.2263806980437	14.6056218531535	15.5514224070237
E9Q5B2	13.1914664027	13.0577367486414	14.4601552052436	12.7977825763603	14.5066150036742	12.828536354523	12.2876320259479	14.7218787027263	14.5088950512975	15.4490031141254	13.2177531819374	14.2212238774262
Q3UM12	19.2931630716313	19.5170850692602	20.9342506228254	20.266831345115	20.6385512894162	20.841816886886	18.9536196329697	18.6855382296847	19.5230323440379	17.9128983788741	20.3375485641236	18.7019563493243
Q91ZX7	14.060200967477	12.2857576880361	11.07297724138	11.0930108873435	12.5793807530496	10.5973790145237	12.1817345726063	18.2967044160917	12.71296636474	12.8045791678252	11.6820732202617	18.5637566327495
Q545Y5	21.4637116738037	19.2153274325717	23.6662322784178	18.9257544510625	24.1109827886199	22.5066828489353	19.8951659978981	19.3372209748378	20.655190270226	21.4484513189053	21.7966275141509	21.8616454800062
A6H6E2	16.6250921952864	17.4928528441334	16.5513645240278	16.8787091187852	16.2689862840617	17.7765979649056	17.8595575889155	15.2478222844897	17.3144234068701	16.5829848558697	16.9974489594089	17.5411108793248
O35114	16.7909545116148	17.6880201320804	18.5582273988537	18.1998573562658	17.2125536707399	17.6405893143635	17.3875610383452	19.6688508861995	18.5365128297465	17.6925286606488	18.1976695802934	18.8644094911503
Q6P2L7	16.8430923597377	17.994033867652	16.3975921152508	19.0290923721702	15.6408435311694	15.1349193191193	16.9763128235395	18.813089862148	15.4847782304739	15.3095249828299	17.6977052835849	13.6695268035921
Q9CQA3	16.9472762451672	17.6102658348724	17.6698266483035	17.0694323339785	17.2311592093201	18.1193184861506	18.5761210562295	16.2571934460787	18.6118684936554	16.3604785652142	17.7194360242883	16.890907161053
Q3TG37	16.8553061866413	16.3886888259622	15.27383923149	15.5674206662914	16.6861592281996	15.6447899656318	14.6249669621421	16.2114504720763	15.5541129853603	15.9353579050598	14.5910947151015	16.0264725292134
D6RFU9	14.7913585755088	14.1879270746232	13.1409856738941	14.3838244318688	13.6507496889724	13.1332322637762	14.0728910230665	15.1455616147769	12.9549178343282	15.6332062867891	14.1438982828616	14.576829796087
Q3URC9	18.313426551889	17.1606704133848	17.7331536344968	17.5107872451118	16.8572186694984	19.4828632544089	19.503170574847	10.5808034759292	14.7109554079829	17.8573909684483	18.3766802872298	19.6364088270025
O09159	15.1651990806284	16.417853020024	18.1583327263876	17.2834731698302	17.478575943042	17.3271961427806	17.5502959603088	16.4008739784529	18.0317211869784	15.9007674649985	16.8461645389392	16.9111384267466
Q2M4G6	15.0192116831668	15.8951418029143	18.0757277401191	17.6681076549433	18.6088024097686	16.9503863371415	17.0025321738585	17.6221000666802	16.9273507773858	18.195055933087	17.3916717941255	16.3262470750791
Q8BI06	11.3696086078331	11.1197274485662	16.4090189681422	15.361646996314	16.1668612815476	16.9201375419043	15.4272796081769	16.4618755015804	15.2746069494067	15.8135607695848	16.7454608744609	15.1342003255039
Q566J7	14.3748684062474	19.7058602072683	14.4067704542562	16.686713510714	13.8004682782639	12.8470435575014	18.4789583551442	17.7367343548283	19.3172592494165	15.3891463669748	17.0788160059093	16.6445078704286
O54990	17.7319949629925	17.7009661561098	17.6780070625092	17.6937918348607	17.1099503179947	17.7862055933843	15.9472405623934	15.7173211866966	17.7504969005465	15.2268600036532	17.3424543818568	17.5705193821584
Q8BTJ9	18.6325885256228	14.5676110291153	19.5455578739235	17.8646257314542	17.9169359693599	20.4965032049632	19.049882022586	13.3859590538457	14.403797482308	16.9159884560328	18.4449080688412	18.3860748082251
Q9Z1R9	18.7104613207829	18.0217786867247	19.4019737386005	17.670889210056	18.7251379744616	18.5833926157517	18.0702495591843	17.2587099404527	16.9190190964323	18.2478458877885	17.8849037889383	18.9180774365102
Q6NZL0	14.0895000248517	13.5140578079837	13.7713451700718	14.5876954473147	14.7902332454899	13.0188453112768	13.9139184943504	14.8553843260339	14.617572426756	14.6072907988191	13.6192535203506	13.2013230133575
E9Q035	19.5869609078696	18.3980446706671	16.9703235740235	18.3977304249996	17.6834662189884	17.3606807485512	18.0108793647045	19.5210005982567	21.3853922704431	18.0637045015098	17.9966006460367	16.4329591660202
A2AU71	17.4809326902832	18.2488044655718	15.5789786696105	18.6061165809706	15.4880471420861	14.3650184153524	16.5117148573977	18.4282439243645	15.884332462908	15.8956953984929	17.3513762404496	13.8803994257734
Q8BRB7	16.0566994899226	17.066773704568	17.3123569795944	17.090741428103	17.8051409772409	16.5111141084396	16.8149475196732	17.3642620837334	16.8009327138265	17.1780966329323	16.9704686303776	15.8973300441679
A2A5N8	16.5247862391431	17.1666404303434	17.3244142625071	16.509758743535	15.9400661194716	17.6205514606127	16.3560828787466	11.7279457398169	15.917234308979	14.5284836910462	16.2542491524795	14.8329327723688
Q3U651	17.4118622369808	18.0342264998919	18.1369442600583	18.4205972084641	18.329652881896	18.1389111103448	19.9418991620651	19.2384904549768	19.8026670593147	19.9477394230231	19.3534003728478	20.5492150391611
Q9D3X9	16.0122808561059	14.001156543196	16.9341193706412	15.270531660163	17.1436984128609	16.5278930714515	15.6163558879053	15.3829220940121	16.4490264018796	17.0874696403739	16.6563635866837	18.5406511638229
P14434	15.2137561036144	16.1173750194172	14.4722962948448	14.4707819919046	14.8218841593994	15.1326669324394	15.286285907327	14.3527636241756	15.1471244373439	14.7352866164871	14.6284795836074	15.5839433782528
Q3UN77	14.7497258612452	14.6173305785298	16.4564594900033	14.830354327484	16.1730200714208	13.9312788057367	14.5800601400927	15.0304821164033	13.1470859055833	15.1341008119331	14.5630293630488	14.3750533977559
Q542I8	13.4062410718229	13.9677276646838	13.831740455441	13.5675876690718	13.1780625446234	13.9219828941317	13.1987814361127	15.0295377431573	16.2679376697873	14.4157552572756	13.8012054708427	14.3007272172151
G3X9Y3	16.7529482498553	17.5243307334539	17.020668974177	17.2654322789838	17.3989385484904	15.3699560300587	15.4982144348222	16.0491475223063	15.1735566358175	14.69476162775	16.161906533844	11.9453656670972
E9Q043	17.9565102557519	18.0694744689546	16.3489457724707	17.3297638929917	17.5465502447145	16.2702629007185	16.7340836738682	17.8925286741281	15.6708350968346	17.4347513514265	16.9169283505974	15.2592439361119
Q8C145	14.861617565325	15.1613935182416	14.6480440798477	14.6210647155186	13.4795493109433	15.9671129840511	16.1388716949462	14.5018730992764	14.3997985307756	13.6340032306465	14.4713548578481	14.4081943973098
Q5SWZ5	15.3573389877695	14.9306713609445	13.9876815207137	15.1078547779186	15.0673170335224	14.2751845660781	15.0736445470969	16.8720307157454	16.647769467795	16.0696991907606	15.4776301808903	15.9024667633202
Q6LAL7	20.6141237392334	19.3851670067992	19.655318473354	18.5922899060614	18.2730799024491	20.3594697913211	20.5030543620925	18.7274692501903	20.4313845207784	18.5280186028856	19.9686323605426	19.2878420039496
Q9DBX3	18.1253199760442	19.1285306187326	21.3439669201869	19.1955868479737	20.068256457283	19.3291526604784	19.3149220289465	19.4459471775146	20.6048187300749	20.5025737919752	18.695368880535	17.9419845552259
O08677	21.6802287323121	21.8391509928394	18.6968624930463	20.7270754199335	17.9607022122657	19.719198330174	22.3041188363382	20.0398390878654	21.1554495626208	20.1034745009853	20.9767709425183	19.0610593522368
F6XX07	17.675815956294	17.2265826779121	18.466064564747	17.4516364622562	18.9469673477871	18.3368348426483	18.7639106441345	18.5569270747636	17.674042705548	19.9087555648522	17.6103824764214	18.670274723936
E9QKM8	15.2939822697842	14.7421895716527	13.813826334461	12.1234645411167	13.2643988833148	14.4317573346225	13.0060141893057	13.0308910287099	12.5819098446547	14.5366998385374	13.9304500432458	14.0625054884229
Q64426	16.2563112760765	16.3275384140649	17.4107372415991	17.4535982038961	18.8247088139487	17.2634358759121	17.4242913933504	18.287468402764	17.2065128220235	18.5458588041261	17.1911523316012	17.5778366172991
Q3U9U7	19.9739350944019	19.4043039843746	19.2525761553929	18.793545685529	18.935171979133	19.4620836632663	16.8014588882017	17.6292752927724	17.0936492785512	18.031149482485	18.4369946454607	20.9718207083108
D2XZ31	13.9181375786473	16.0225201051977	20.7292438383747	19.2842463564458	17.5346030482259	17.2356976063866	18.7607876065724	16.1896383155119	15.2264374899193	15.439555734236	16.8935018308954	15.8036361592744
Q9ES93	15.160001146062	16.5455491508651	16.6580517435771	17.2861407332382	16.262428974492	16.6770461320968	16.4763582182663	16.1468393229816	16.5774546688344	16.7712218058909	16.0780269236223	17.6430892519715
Q8BGV3	17.0619107973495	16.2828192426477	16.1275767888107	15.0341765614815	15.2806581170597	17.3573231886138	18.1241122809882	13.9972013191157	18.2956509909973	16.5273818999646	17.3547679837676	17.7650258496482
Q9JLT2	16.3756693844801	16.3163236368032	16.4709646412308	16.3936431086365	15.7932057809782	16.2661816936108	15.4648561884817	15.7510523058093	17.3567822252059	15.7500438791394	16.0764249330287	16.5225851275779
A1A4B2	17.5213686533587	18.4577353233396	16.5420832577882	16.7678361682685	17.7610103671076	18.5650364462009	17.0715247796782	16.695900761196	16.0246507393197	16.4757280468541	16.7905312507949	16.843124063675
Q3TDK0	15.6282649550763	14.3609927818398	14.7777423514592	14.9665613863028	15.4048411862822	15.6803343796788	15.9102589808964	15.5435511282243	16.548267059523	16.4231542099502	16.2684638873241	18.1847562352522
Q3TXR9	18.4788306196627	18.1580578861039	21.0828228138905	19.0094259944666	19.6203543370244	20.4419452355529	14.8705386684019	15.1505814043778	15.9728167296928	15.6346024804946	17.6690018893697	15.352425301344
Q8VCI0	16.4156713235729	16.7484267739923	17.8173180769258	17.3639890365953	18.1142364838946	17.4988122557027	16.6679775759889	17.4685372635427	17.4538354766816	17.7758947369016	17.3907639053978	17.0309232444487
Q3U967	18.0627673278301	17.4342483219622	18.7900235196725	17.1624979021219	17.3126182358593	17.8170144064016	16.9211678490668	17.0124119867333	16.9653937425682	16.5852899914436	17.0276459483632	16.7222236307321
Q8CDV7	12.5502386478803	15.0444115273544	15.4896824226034	14.1984071378339	13.8441364561504	14.8657663552408	13.7371417905283	15.0057475769043	17.1283055292872	15.6555473865894	14.6644136952274	14.4485370531653
Q3TPA4	16.5744227579635	14.3745940617551	15.3935841550227	14.7649141460005	13.2516691112135	17.0034796236737	15.4718981001329	10.8817801920432	16.0944275927647	12.2818938750544	16.0630234141713	14.230851157831
Q544Q7	18.2747780705152	17.1616230981109	17.4219521900578	16.6447173184188	16.7030115302924	18.4087321564305	16.9448487002767	14.3518314450865	19.2362996969751	15.4659317401581	17.2717377856743	16.885252339632
Q3V3W4	14.4469592338049	13.998260786308	14.8270641904272	14.2132451560014	15.3630539897665	14.8832025398542	16.2504400484723	15.771071944091	15.8841827650995	17.7859137043269	15.5430153494264	15.0960201049612
Q3TDY6	16.5935240310992	16.251731374347	17.9572686363459	16.6694020215386	17.6457638514978	18.2063152136923	17.1600339773597	15.8642349015253	18.2642727804722	16.7681474004581	17.8225435202551	18.3771477835243
Q8BY89	16.2120032139156	16.39867815312	14.7083606200651	16.0034089657943	15.0819402127029	14.760696907974	15.2159829062054	16.7340397334469	15.4458538001317	15.7201899079793	15.5131041701888	15.4450463740358
P01872	15.3727622689388	14.0719860631578	16.3382215769159	15.0978466847134	17.1561478991543	16.6080570081096	16.1159374472387	16.3691354893975	16.8439732138653	17.1978811461789	16.3848153391574	15.577894280798
P32020	14.091325079116	14.4053833721968	17.013969391496	16.2884065953667	16.741105190267	15.3981084904804	15.2250546231968	15.3218422295059	14.9361630898209	17.2029017342913	15.8213319034847	16.0013798259351
G3UXY9	12.3296375015761	13.0758456050201	14.6432423539162	14.907395157758	15.1150574603459	14.3645452214536	14.6185203103006	16.3218275313024	15.7982077285743	14.7544570203036	14.9377638221532	14.2793400930054
Q6PHC1	15.3731373147702	16.8265088111113	16.1961564518959	17.4491852354469	17.211497446756	14.9924606713698	15.8707715831409	17.3088036690234	14.6753424653371	16.975755184007	16.1937632582741	15.5091137148421
Q9JHJ8	15.5868185757638	15.573765148658	16.9855767956769	16.331662526625	16.7181883897986	16.9933514317924	16.6639603427887	15.3853700495169	16.2196065314895	15.1769452081839	16.2425995577436	16.9043828938374
P38647	15.5838967307299	14.7495290915891	15.9137326340283	14.8248318426055	16.5982695093124	15.355092990715	14.674613834051	14.6806109848108	13.0591000077692	14.7690709491828	14.3505269143026	13.6182862124226
P17439	16.2411664922628	15.0556957004565	15.3639858385593	13.5667332214854	14.9313555118031	14.7352708606008	14.915519975521	14.6888519852048	15.7029672296137	14.6239584471762	14.4052115868959	15.6246413123097
Q8R1Q3	14.682420290556	15.4741695767193	17.4894369177418	16.4268900286459	15.6106066510783	16.3872552462871	12.8150975683756	12.9748296933081	11.9575866505507	12.7772815127478	13.5303556512748	13.7521433481979
Q99KD5	12.2073067397719	12.4861830670869	13.8521290868828	13.2082619205497	14.4812246168927	12.2032871577699	13.4562552323624	13.5174536857613	12.9202522431174	15.5030488805694	13.3114186905077	12.8725375727591
Q1MXF9	10.3296259330836	13.2819118379308	15.8693848099063	15.1089463426004	14.4256746219891	15.3625530420028	12.2200572183259	8.91330443488425	14.3478146799385	11.0578889415363	15.6032131609158	14.6659767807584
O89001	16.1358729331563	16.7639274238672	17.151395179319	16.7086316965277	16.6701591826825	16.617005846568	14.6316738442463	12.162833393452	15.5474842391198	14.1099708864916	16.0140949444368	15.6878823177494
Q62371	20.393820120206	19.8031770299089	16.1577060999615	18.1137367342193	17.447609926978	16.7497474326313	17.1160109647676	18.4100293761609	16.667276553325	17.3289173971103	17.0774274921774	16.7572021239913
G3X9D6	18.0519135598394	17.1142763040181	16.2182863368188	17.8047615738167	17.0006256650521	17.7665625181195	17.2096843234466	20.1499880295941	19.0698307832587	17.3796264338947	17.4889723088823	17.0688728879269
P97290	16.6937834997602	16.6842255472108	14.7718853221983	16.0551531338067	14.3417649893698	15.7133493235781	16.3787791756971	15.3831163855563	15.8841692174808	15.887746937625	16.6794450174207	16.653978331942
J3QNP0	15.1288922863998	15.6810185779881	16.3756642454164	15.8499109934167	17.103113981601	16.0965874975177	15.9734933398928	17.1331352892204	15.9523293770271	17.5625191733842	17.7917557156147	15.5104972370721
A2AG68	16.8788186307159	18.134531640928	18.3499758308965	18.5707477387081	19.1427614029071	17.6458491425361	18.2019950823249	21.2765856757876	20.696042745826	20.1648724909374	19.172706287507	18.151393138169
G3X8T3	16.5162630530945	17.2079281495156	19.916675399415	18.7913104816962	18.6381643169517	19.297716710393	18.6564961308438	18.6433225999644	18.8038058358082	17.7703985592668	18.5690157422723	18.9549049452291
Q3TC80	16.5914313045122	18.2785541800751	18.1713030576569	17.17331727345	16.2365133388907	17.5268934062727	18.131503953208	14.2576795597151	17.0155743977467	15.2487486608136	16.769055025514	15.5452498086524
A6ZI44	16.9819672925617	18.5448743798398	16.4297376617643	18.6982645684289	15.9547745660842	15.9641719850661	17.9682679997038	17.9376366865082	18.5638850130147	17.4404776313292	18.3069994426611	16.4164097521356
P15947	15.5645430937566	17.4829397905084	17.4614399377064	17.3939471240615	16.1958759133023	18.0108943753027	18.1594699771974	11.9991417324024	17.0379503639497	16.2070708323828	17.9621862522583	17.053204479438
Q9R0X4	16.4762983396624	16.5074373992222	17.9742714008142	17.5181487566067	18.9460264739851	17.9242420507668	16.6789786431047	18.4804823777841	16.4320968324797	19.7900458311764	17.3346937672552	17.5213061359021
Q8R3G9	21.651290686311	20.1581928074342	19.368233037513	19.5143936544583	19.06727519843	21.4958877338938	18.0638154148104	16.9729573078184	19.6178129668432	18.5500623464639	20.7000582825989	22.2817417476128
E9PZ00	21.1637976227724	21.3806348951564	22.5219813914184	21.5871018978179	22.075393349081	22.1818907908484	22.8416519950791	21.2071440666637	20.6289781035441	22.3521709879295	22.2240579363037	23.3343956288192
P70665-2	14.3509399400282	15.2105695177222	17.7725024526393	16.5480719519301	17.5530617839782	17.3298364442792	16.1306158851032	14.1130033592116	15.3606312826864	16.3075081253516	17.2060586664218	16.4597438856936
Q8R5M8-4	19.6984710393852	19.7317620959051	20.1415661167708	19.1231376332072	18.8629563882674	20.5474257562573	20.7142050988429	15.3846628788123	18.7519231956688	18.7762314189713	19.2582231257068	20.4073309506297
Q8VDD5	16.499302193402	14.4640106184609	15.5085420450882	15.2551193470675	16.253185715186	16.0524027476945	15.0513697569619	16.231852012849	15.9068822750025	16.4481842215287	15.3317047749601	15.2550819850468
D3YW52	20.2987495374749	19.7832246111081	16.0454348866216	19.3014571284588	15.1784236363769	15.6026551405477	17.3985262243345	20.3454480206798	16.870959248817	14.9632701131284	17.6616657633694	14.6298989832655
P07759	22.3693213043148	22.1482998524117	19.5581237406478	21.8639515289167	18.2781478215674	19.9859026111806	21.9255596338449	20.7232000501563	18.9653138789196	21.5369500617107	20.4790048150826	20.4896697559463
P97927	16.6928700993926	17.4350306596532	18.0008012337293	17.9521016190313	18.4162193016312	17.5321697017761	18.1886449795362	17.8366625434724	17.04312875914	18.6208644852781	18.1046707627143	18.9582540770576
E9Q1M1	17.3948534734426	15.6775173553834	16.0333618861364	16.1142591615068	16.663018126392	15.4913014451068	15.2580800432359	17.6799626598935	16.3010189872277	16.4908208519216	15.3818292410898	16.8725035964677
B2RUE3	16.1976853692632	18.0890994198538	19.2448816127847	18.9490646693942	19.5061744295969	17.9592127665396	18.4872035482618	18.9756166663808	18.6952331256918	18.7956845854514	18.9006064911085	17.1353146146185
Q8BJD1	23.6955348866259	22.9597941641568	17.322940974314	22.0353965809717	18.8298579790924	17.7340480063902	19.8316100078806	23.8026979011143	18.73251572624	19.2717750885037	19.8842706588835	17.7135279742645
E9PWQ3	18.4913752933999	13.4023975525199	14.5732012272331	13.3321650932837	13.532216728187	14.3149218977796	14.8020875514661	13.5795226702792	15.1673888723632	13.6820617733102	13.2729291708361	14.2690931209486
O70472	16.4401512846157	14.5293668288158	14.7698070629896	14.0919793420224	15.6440226940012	14.7484482000154	13.7331828330124	14.3101507657356	13.3633612415832	15.4970694968407	14.2817592308305	15.0415266917704
Q8R2Q8	18.8855302588184	18.270888073012	16.8295969733092	17.1960325588275	16.2731461207683	18.4919437911396	18.5497277153595	14.8758458102214	16.5257407536817	15.8443425410465	19.4817809594936	19.3618338232783
B1B0C7	17.1503016220897	17.1426327401002	15.674547772629	16.3882897341343	16.2541231336733	15.381874429061	16.245700097657	17.4097432562324	16.5273066779449	17.0867863451495	15.8007084906934	16.9367599784439
